rental_key,rental_id,rental_duration_days,amount_paid,full_date,month_name,month_num,quarter,year,first_name,last_name,city,country,title,category,rating,rental_rate,store_id,staff_first,staff_last
1485,1481,2,2.99,2005-06-15,June     ,6,2,2005,Ethel,Webb,Boksburg,South Africa,Peach Innocent,Sports,PG-13,2.99,1,Jon,Stephens
1486,2355,7,3.99,2005-06-18,June     ,6,2,2005,Ethel,Webb,Boksburg,South Africa,Shock Cabin,Foreign,PG-13,2.99,2,Mike,Hillyer
1487,2826,5,7.99,2005-06-19,June     ,6,2,2005,Ethel,Webb,Boksburg,South Africa,Panic Club,Horror,G,4.99,1,Mike,Hillyer
1488,3118,3,4.99,2005-06-20,June     ,6,2,2005,Ethel,Webb,Boksburg,South Africa,Elizabeth Shane,Sports,NC-17,4.99,1,Mike,Hillyer
1489,3450,4,2.99,2005-06-21,June     ,6,2,2005,Ellen,Simpson,Po,Brazil,Jumanji Blade,New,G,2.99,1,Mike,Hillyer
1490,1293,2,4.99,2005-06-15,June     ,6,2,2005,Elaine,Stevens,Smolensk,Russian Federation,Nuts Ties,New,NC-17,4.99,1,Mike,Hillyer
1491,1803,4,2.99,2005-06-16,June     ,6,2,2005,Elaine,Stevens,Smolensk,Russian Federation,Spiking Element,Classics,G,2.99,2,Mike,Hillyer
1492,2412,9,3.99,2005-06-18,June     ,6,2,2005,Elaine,Stevens,Smolensk,Russian Federation,Holocaust Highball,Children,R,0.99,1,Mike,Hillyer
1493,2519,6,7.99,2005-06-19,June     ,6,2,2005,Marjorie,Tucker,Jastrzebie-Zdrj,Poland,Dude Blindness,Sports,G,4.99,2,Mike,Hillyer
1494,2565,4,0.99,2005-06-19,June     ,6,2,2005,Marjorie,Tucker,Jastrzebie-Zdrj,Poland,Lawrence Love,Action,NC-17,0.99,1,Jon,Stephens
1495,1732,1,0.99,2005-06-16,June     ,6,2,2005,Carrie,Porter,Liaocheng,China,Kick Savannah,Travel,PG-13,0.99,1,Mike,Hillyer
1496,2727,9,3.99,2005-06-19,June     ,6,2,2005,Carrie,Porter,Liaocheng,China,Rear Trading,Action,NC-17,0.99,2,Mike,Hillyer
1497,2768,6,0.99,2005-06-19,June     ,6,2,2005,Carrie,Porter,Liaocheng,China,Patient Sister,Classics,NC-17,0.99,1,Mike,Hillyer
1498,2795,8,4.99,2005-06-19,June     ,6,2,2005,Carrie,Porter,Liaocheng,China,Sling Luke,Classics,R,0.99,2,Mike,Hillyer
1499,3183,2,4.99,2005-06-20,June     ,6,2,2005,Carrie,Porter,Liaocheng,China,Wash Heavenly,Foreign,R,4.99,1,Mike,Hillyer
1500,3219,7,3.99,2005-06-21,June     ,6,2,2005,Carrie,Porter,Liaocheng,China,Patriot Roman,Action,PG,2.99,1,Jon,Stephens
1501,1630,2,2.99,2005-06-16,June     ,6,2,2005,Charlotte,Hunter,guas Lindas de Gois,Brazil,Lock Rear,Travel,R,2.99,2,Mike,Hillyer
1502,1864,7,2.99,2005-06-17,June     ,6,2,2005,Charlotte,Hunter,guas Lindas de Gois,Brazil,Hamlet Wisdom,Sci-Fi,R,2.99,1,Jon,Stephens
1503,2163,4,2.99,2005-06-17,June     ,6,2,2005,Charlotte,Hunter,guas Lindas de Gois,Brazil,Metal Armageddon,Documentary,PG-13,2.99,2,Jon,Stephens
1504,2292,1,2.99,2005-06-18,June     ,6,2,2005,Charlotte,Hunter,guas Lindas de Gois,Brazil,Arizona Bang,Classics,PG,2.99,2,Jon,Stephens
1505,2535,8,2.99,2005-06-19,June     ,6,2,2005,Charlotte,Hunter,guas Lindas de Gois,Brazil,Curtain Videotape,Games,PG-13,0.99,2,Jon,Stephens
1506,2982,8,6.99,2005-06-20,June     ,6,2,2005,Charlotte,Hunter,guas Lindas de Gois,Brazil,Massacre Usual,Games,R,4.99,2,Mike,Hillyer
1507,1646,7,9.99,2005-06-16,June     ,6,2,2005,Monica,Hicks,Mukateve,Ukraine,Telegraph Voyage,Music,PG,4.99,2,Jon,Stephens
1508,1768,6,4.99,2005-06-16,June     ,6,2,2005,Monica,Hicks,Mukateve,Ukraine,Insects Stone,Animation,NC-17,0.99,2,Jon,Stephens
1509,1843,5,0.99,2005-06-16,June     ,6,2,2005,Esther,Crawford,Botshabelo,South Africa,Moon Bunch,Foreign,PG,0.99,2,Jon,Stephens
1510,2208,5,4.99,2005-06-18,June     ,6,2,2005,Esther,Crawford,Botshabelo,South Africa,Lawless Vision,Animation,G,4.99,1,Jon,Stephens
1511,2384,3,0.99,2005-06-18,June     ,6,2,2005,Esther,Crawford,Botshabelo,South Africa,Roman Punk,Music,NC-17,0.99,1,Mike,Hillyer
1512,2608,5,2.99,2005-06-19,June     ,6,2,2005,Esther,Crawford,Botshabelo,South Africa,Gentlemen Stage,Foreign,NC-17,2.99,2,Mike,Hillyer
1513,2924,0,4.99,2005-06-20,June     ,6,2,2005,Esther,Crawford,Botshabelo,South Africa,Cat Coneheads,Comedy,G,4.99,1,Mike,Hillyer
1514,3121,1,4.99,2005-06-20,June     ,6,2,2005,Esther,Crawford,Botshabelo,South Africa,Confidential Interview,Music,NC-17,4.99,1,Mike,Hillyer
1515,1522,6,3.99,2005-06-16,June     ,6,2,2005,Pauline,Henry,Torren,Mexico,Bang Kwai,Family,NC-17,2.99,1,Mike,Hillyer
1516,2665,7,7.99,2005-06-19,June     ,6,2,2005,Pauline,Henry,Torren,Mexico,Working Microcosmos,Travel,R,4.99,1,Jon,Stephens
1517,3006,1,0.99,2005-06-20,June     ,6,2,2005,Pauline,Henry,Torren,Mexico,Goldfinger Sensibility,Drama,G,0.99,1,Jon,Stephens
1518,3365,2,0.99,2005-06-21,June     ,6,2,2005,Pauline,Henry,Torren,Mexico,Chicken Hellfighters,Documentary,PG,0.99,2,Jon,Stephens
1519,1618,8,9.99,2005-06-16,June     ,6,2,2005,Emma,Boyd,Qalyub,Egypt,Something Duck,Drama,NC-17,4.99,1,Jon,Stephens
1520,1784,3,0.99,2005-06-16,June     ,6,2,2005,Emma,Boyd,Qalyub,Egypt,Spirit Flintstones,Horror,R,0.99,2,Jon,Stephens
1521,1881,0,0.99,2005-06-17,June     ,6,2,2005,Emma,Boyd,Qalyub,Egypt,Arabia Dogma,Horror,NC-17,0.99,2,Mike,Hillyer
1522,3267,8,5.99,2005-06-21,June     ,6,2,2005,Emma,Boyd,Qalyub,Egypt,Downhill Enough,Comedy,G,0.99,2,Mike,Hillyer
1523,1272,3,0.99,2005-06-15,June     ,6,2,2005,Juanita,Mason,Pune,India,Pocus Pulp,Documentary,NC-17,0.99,2,Mike,Hillyer
1524,1671,6,1.99,2005-06-16,June     ,6,2,2005,Juanita,Mason,Pune,India,Splendor Patton,Children,R,0.99,2,Jon,Stephens
1525,2941,6,2.99,2005-06-20,June     ,6,2,2005,Juanita,Mason,Pune,India,Shrunk Divine,Action,R,2.99,1,Jon,Stephens
1526,2104,1,2.99,2005-06-17,June     ,6,2,2005,Anita,Morales,Hubli-Dharwad,India,Pickup Driving,Sports,G,2.99,1,Mike,Hillyer
1527,2469,8,6.99,2005-06-18,June     ,6,2,2005,Rhonda,Kennedy,Apeldoorn,Netherlands,Horror Reign,Travel,R,0.99,1,Mike,Hillyer
1528,2785,4,2.99,2005-06-19,June     ,6,2,2005,Rhonda,Kennedy,Apeldoorn,Netherlands,Contact Anonymous,Travel,PG-13,2.99,1,Jon,Stephens
1529,3058,8,3.99,2005-06-20,June     ,6,2,2005,Rhonda,Kennedy,Apeldoorn,Netherlands,Dares Pluto,Animation,PG-13,2.99,1,Jon,Stephens
1530,3436,8,5.99,2005-06-21,June     ,6,2,2005,Rhonda,Kennedy,Apeldoorn,Netherlands,Moulin Wake,Travel,PG-13,0.99,1,Jon,Stephens
1531,1316,5,0.99,2005-06-15,June     ,6,2,2005,Hazel,Warren,Hohhot,China,Story Side,Action,R,0.99,1,Jon,Stephens
1532,2038,1,0.99,2005-06-17,June     ,6,2,2005,Hazel,Warren,Hohhot,China,Unbreakable Karate,New,G,0.99,1,Jon,Stephens
1533,2731,7,7.99,2005-06-19,June     ,6,2,2005,Hazel,Warren,Hohhot,China,Tuxedo Mile,Sports,R,2.99,1,Jon,Stephens
1534,1169,1,2.99,2005-06-14,June     ,6,2,2005,Amber,Dixon,Touliu,Taiwan,Divine Resurrection,Games,R,2.99,2,Jon,Stephens
1535,1736,4,2.99,2005-06-16,June     ,6,2,2005,Amber,Dixon,Touliu,Taiwan,Speakeasy Date,Action,PG-13,2.99,1,Jon,Stephens
1536,2659,4,0.99,2005-06-19,June     ,6,2,2005,Amber,Dixon,Touliu,Taiwan,Alaska Phantom,Music,PG,0.99,2,Mike,Hillyer
1537,2718,7,7.99,2005-06-19,June     ,6,2,2005,Amber,Dixon,Touliu,Taiwan,Whale Bikini,Foreign,PG-13,4.99,1,Mike,Hillyer
1538,1586,5,4.99,2005-06-16,June     ,6,2,2005,Eva,Ramos,Clarksville,United States,Coma Head,Travel,NC-17,4.99,2,Jon,Stephens
1539,1687,1,2.99,2005-06-16,June     ,6,2,2005,Eva,Ramos,Clarksville,United States,Sleepy Japanese,New,PG,2.99,1,Jon,Stephens
1540,2332,6,6.99,2005-06-18,June     ,6,2,2005,Eva,Ramos,Clarksville,United States,Interview Liaisons,New,R,4.99,1,Jon,Stephens
1541,3171,3,0.99,2005-06-20,June     ,6,2,2005,Eva,Ramos,Clarksville,United States,Newton Labyrinth,Foreign,PG,0.99,1,Mike,Hillyer
1542,1242,6,7.99,2005-06-15,June     ,6,2,2005,Debbie,Reyes,Fukuyama,Japan,Conquerer Nuts,Drama,G,4.99,1,Mike,Hillyer
1543,2895,7,7.99,2005-06-20,June     ,6,2,2005,Debbie,Reyes,Fukuyama,Japan,Whisperer Giant,Sci-Fi,PG-13,4.99,1,Jon,Stephens
1544,3434,1,4.99,2005-06-21,June     ,6,2,2005,Debbie,Reyes,Fukuyama,Japan,King Evolution,Family,NC-17,4.99,1,Mike,Hillyer
1545,1268,8,1.99,2005-06-15,June     ,6,2,2005,April,Burns,Dundee,United Kingdom,Siege Madre,Family,R,0.99,1,Mike,Hillyer
1546,3214,2,2.99,2005-06-21,June     ,6,2,2005,April,Burns,Dundee,United Kingdom,Comforts Rush,Travel,NC-17,2.99,2,Jon,Stephens
1547,1898,8,1.99,2005-06-17,June     ,6,2,2005,Leslie,Gordon,Kilis,Turkey,Notting Speakeasy,Drama,PG-13,0.99,2,Jon,Stephens
1548,1942,7,4.99,2005-06-17,June     ,6,2,2005,Leslie,Gordon,Kilis,Turkey,Beach Heartbreakers,Documentary,G,2.99,2,Mike,Hillyer
1549,2251,5,3.99,2005-06-18,June     ,6,2,2005,Leslie,Gordon,Kilis,Turkey,Fish Opus,Sci-Fi,R,2.99,2,Mike,Hillyer
1550,2574,1,0.99,2005-06-19,June     ,6,2,2005,Leslie,Gordon,Kilis,Turkey,Ridgemont Submarine,New,PG-13,0.99,2,Mike,Hillyer
1551,2588,2,4.99,2005-06-19,June     ,6,2,2005,Leslie,Gordon,Kilis,Turkey,Show Lord,Documentary,PG-13,4.99,2,Jon,Stephens
1552,1814,6,5.99,2005-06-16,June     ,6,2,2005,Clara,Shaw,Molodetno,Belarus,Airport Pollock,Horror,R,4.99,2,Mike,Hillyer
1553,1943,2,0.99,2005-06-17,June     ,6,2,2005,Clara,Shaw,Molodetno,Belarus,Vietnam Smoochy,Drama,PG-13,0.99,2,Mike,Hillyer
1554,2756,6,4.99,2005-06-19,June     ,6,2,2005,Clara,Shaw,Molodetno,Belarus,Records Zorro,Sports,PG,4.99,1,Jon,Stephens
1555,3019,6,4.99,2005-06-20,June     ,6,2,2005,Clara,Shaw,Molodetno,Belarus,Butterfly Chocolat,New,G,0.99,2,Jon,Stephens
1556,3145,1,2.99,2005-06-20,June     ,6,2,2005,Clara,Shaw,Molodetno,Belarus,Jaws Harry,Comedy,G,2.99,2,Mike,Hillyer
1557,3321,3,2.99,2005-06-21,June     ,6,2,2005,Clara,Shaw,Molodetno,Belarus,Greek Everyone,Foreign,PG,2.99,2,Jon,Stephens
1558,2271,3,4.99,2005-06-18,June     ,6,2,2005,Lucille,Holmes,Soshanguve,South Africa,Lola Agent,Horror,PG,4.99,2,Jon,Stephens
1559,2614,3,0.99,2005-06-19,June     ,6,2,2005,Lucille,Holmes,Soshanguve,South Africa,Tracy Cider,Animation,G,0.99,1,Mike,Hillyer
1560,1209,6,7.99,2005-06-15,June     ,6,2,2005,Jamie,Rice,Sterling Heights,United States,Fool Mockingbird,Action,PG,4.99,1,Mike,Hillyer
1561,1724,6,1.99,2005-06-16,June     ,6,2,2005,Jamie,Rice,Sterling Heights,United States,Alaska Phantom,Music,PG,0.99,1,Jon,Stephens
1562,2099,7,2.99,2005-06-17,June     ,6,2,2005,Jamie,Rice,Sterling Heights,United States,Sinners Atlantis,Horror,PG-13,2.99,1,Jon,Stephens
1563,2242,5,3.99,2005-06-18,June     ,6,2,2005,Jamie,Rice,Sterling Heights,United States,Horror Reign,Travel,R,0.99,2,Jon,Stephens
1564,2342,2,2.99,2005-06-18,June     ,6,2,2005,Jamie,Rice,Sterling Heights,United States,Invasion Cyclone,Children,PG,2.99,2,Mike,Hillyer
1565,2800,3,0.99,2005-06-19,June     ,6,2,2005,Jamie,Rice,Sterling Heights,United States,Army Flintstones,Documentary,R,0.99,2,Mike,Hillyer
1566,3131,4,4.99,2005-06-20,June     ,6,2,2005,Jamie,Rice,Sterling Heights,United States,Sleeping Suspects,Horror,PG-13,4.99,2,Jon,Stephens
1567,2171,6,0.99,2005-06-18,June     ,6,2,2005,Joanne,Robertson,Urawa,Japan,Groove Fiction,Sports,NC-17,0.99,2,Jon,Stephens
1568,2456,5,6.99,2005-06-18,June     ,6,2,2005,Joanne,Robertson,Urawa,Japan,Caribbean Liberty,Sports,NC-17,4.99,1,Mike,Hillyer
1569,2859,0,2.99,2005-06-19,June     ,6,2,2005,Joanne,Robertson,Urawa,Japan,Angels Life,New,G,2.99,1,Mike,Hillyer
1570,3011,7,5.99,2005-06-20,June     ,6,2,2005,Joanne,Robertson,Urawa,Japan,Wanda Chamber,Games,PG-13,4.99,1,Jon,Stephens
1571,1501,7,1.99,2005-06-15,June     ,6,2,2005,Eleanor,Hunt,Saint-Denis,Runion,Gun Bonnie,Games,G,0.99,1,Mike,Hillyer
1572,1517,8,6.99,2005-06-15,June     ,6,2,2005,Eleanor,Hunt,Saint-Denis,Runion,Snatchers Montezuma,Classics,PG-13,2.99,1,Mike,Hillyer
1573,2751,5,3.99,2005-06-19,June     ,6,2,2005,Eleanor,Hunt,Saint-Denis,Runion,English Bulworth,Sci-Fi,PG-13,0.99,2,Mike,Hillyer
1574,2843,6,3.99,2005-06-19,June     ,6,2,2005,Eleanor,Hunt,Saint-Denis,Runion,Forward Temple,Games,NC-17,2.99,2,Jon,Stephens
1575,2847,8,5.99,2005-06-19,June     ,6,2,2005,Eleanor,Hunt,Saint-Denis,Runion,Egypt Tenenbaums,Horror,PG,0.99,2,Jon,Stephens
1576,1521,2,2.99,2005-06-15,June     ,6,2,2005,Valerie,Black,Brockton,United States,Varsity Trip,New,NC-17,2.99,1,Mike,Hillyer
1577,1800,3,2.99,2005-06-16,June     ,6,2,2005,Valerie,Black,Brockton,United States,Ice Crossing,Games,R,2.99,1,Mike,Hillyer
1578,1996,8,6.99,2005-06-17,June     ,6,2,2005,Valerie,Black,Brockton,United States,Philadelphia Wife,Sports,PG-13,4.99,2,Mike,Hillyer
1579,2194,7,4.99,2005-06-18,June     ,6,2,2005,Valerie,Black,Brockton,United States,Hanky October,Sci-Fi,NC-17,2.99,1,Mike,Hillyer
1580,2305,5,5.99,2005-06-18,June     ,6,2,2005,Valerie,Black,Brockton,United States,Chance Resurrection,Sports,R,2.99,2,Jon,Stephens
1581,2383,8,7.99,2005-06-18,June     ,6,2,2005,Valerie,Black,Brockton,United States,Lover Truman,Classics,G,2.99,2,Jon,Stephens
1582,2752,2,0.99,2005-06-19,June     ,6,2,2005,Valerie,Black,Brockton,United States,Bonnie Holocaust,Documentary,G,0.99,2,Jon,Stephens
1583,3187,6,1.99,2005-06-20,June     ,6,2,2005,Danielle,Daniels,Hidalgo,Mexico,Volcano Texas,Games,NC-17,0.99,2,Jon,Stephens
1584,3456,6,5.99,2005-06-21,June     ,6,2,2005,Danielle,Daniels,Hidalgo,Mexico,Dozen Lion,Documentary,NC-17,4.99,2,Jon,Stephens
1585,2474,6,2.99,2005-06-18,June     ,6,2,2005,Megan,Palmer,Laiwu,China,Saddle Antitrust,Comedy,PG-13,2.99,2,Mike,Hillyer
1586,2947,3,2.99,2005-06-20,June     ,6,2,2005,Megan,Palmer,Laiwu,China,Varsity Trip,New,NC-17,2.99,2,Jon,Stephens
1587,3017,8,3.99,2005-06-20,June     ,6,2,2005,Megan,Palmer,Laiwu,China,Majestic Floats,Documentary,PG,0.99,2,Mike,Hillyer
1588,3089,4,0.99,2005-06-20,June     ,6,2,2005,Megan,Palmer,Laiwu,China,Canyon Stock,Animation,R,0.99,1,Jon,Stephens
1589,3390,4,2.99,2005-06-21,June     ,6,2,2005,Megan,Palmer,Laiwu,China,Hurricane Affair,Comedy,PG,2.99,1,Mike,Hillyer
1590,2882,1,4.99,2005-06-20,June     ,6,2,2005,Alicia,Mills,Nagaon,India,Attraction Newton,New,PG-13,4.99,2,Mike,Hillyer
1591,2224,0,0.99,2005-06-18,June     ,6,2,2005,Suzanne,Nichols,Jakarta,Indonesia,Expendable Stallion,Documentary,PG,0.99,1,Mike,Hillyer
1592,2649,1,0.99,2005-06-19,June     ,6,2,2005,Suzanne,Nichols,Jakarta,Indonesia,Amadeus Holy,Action,PG,0.99,2,Mike,Hillyer
1593,2893,6,4.99,2005-06-20,June     ,6,2,2005,Suzanne,Nichols,Jakarta,Indonesia,Born Spinal,Travel,PG,4.99,2,Jon,Stephens
1594,2945,6,5.99,2005-06-20,June     ,6,2,2005,Suzanne,Nichols,Jakarta,Indonesia,Trojan Tomorrow,Sci-Fi,PG,2.99,2,Mike,Hillyer
1595,1963,7,0.99,2005-06-17,June     ,6,2,2005,Michele,Grant,Yuncheng,China,Hollywood Anonymous,Children,PG,0.99,1,Jon,Stephens
1596,2886,3,4.99,2005-06-20,June     ,6,2,2005,Michele,Grant,Yuncheng,China,Grinch Massage,Games,R,4.99,2,Jon,Stephens
1597,2985,1,2.99,2005-06-20,June     ,6,2,2005,Michele,Grant,Yuncheng,China,Analyze Hoosiers,Horror,R,2.99,1,Jon,Stephens
1598,1519,5,1.99,2005-06-15,June     ,6,2,2005,Gail,Knight,Bern,Switzerland,Frost Head,Classics,PG,0.99,1,Jon,Stephens
1599,1554,6,7.99,2005-06-16,June     ,6,2,2005,Gail,Knight,Bern,Switzerland,Clerks Angels,Documentary,G,4.99,2,Mike,Hillyer
1600,2028,5,7.99,2005-06-17,June     ,6,2,2005,Gail,Knight,Bern,Switzerland,Wife Turn,Documentary,NC-17,4.99,1,Mike,Hillyer
1601,2869,4,4.99,2005-06-20,June     ,6,2,2005,Gail,Knight,Bern,Switzerland,Expecations Natural,Travel,PG-13,4.99,1,Jon,Stephens
1602,3405,1,4.99,2005-06-21,June     ,6,2,2005,Gail,Knight,Bern,Switzerland,Lawless Vision,Animation,G,4.99,1,Mike,Hillyer
1603,2089,7,9.99,2005-06-17,June     ,6,2,2005,Bertha,Ferguson,Ondo,Nigeria,Teen Apollo,Travel,G,4.99,2,Mike,Hillyer
1604,2221,4,0.99,2005-06-18,June     ,6,2,2005,Bertha,Ferguson,Ondo,Nigeria,Strangelove Desire,Children,NC-17,0.99,1,Mike,Hillyer
1605,2658,5,4.99,2005-06-19,June     ,6,2,2005,Bertha,Ferguson,Ondo,Nigeria,Reign Gentlemen,Sci-Fi,PG-13,2.99,1,Mike,Hillyer
1606,2782,2,0.99,2005-06-19,June     ,6,2,2005,Bertha,Ferguson,Ondo,Nigeria,Sierra Divide,Sports,NC-17,0.99,1,Mike,Hillyer
1607,2340,4,0.99,2005-06-18,June     ,6,2,2005,Darlene,Rose,Pyongyang,North Korea,Highball Potter,Foreign,R,0.99,2,Mike,Hillyer
1608,1380,2,0.99,2005-06-15,June     ,6,2,2005,Veronica,Stone,Greensboro,United States,Roman Punk,Music,NC-17,0.99,1,Jon,Stephens
1609,1790,0,4.99,2005-06-16,June     ,6,2,2005,Veronica,Stone,Greensboro,United States,Dogma Family,Animation,G,4.99,1,Jon,Stephens
1610,2035,9,6.99,2005-06-17,June     ,6,2,2005,Veronica,Stone,Greensboro,United States,Wait Cider,Animation,PG-13,0.99,1,Jon,Stephens
1611,3203,8,8.99,2005-06-21,June     ,6,2,2005,Veronica,Stone,Greensboro,United States,Bright Encounters,Drama,PG-13,4.99,1,Mike,Hillyer
1612,1695,6,0.99,2005-06-16,June     ,6,2,2005,Jill,Hawkins,Linz,Austria,Westward Seabiscuit,Classics,NC-17,0.99,1,Mike,Hillyer
1613,2572,4,0.99,2005-06-19,June     ,6,2,2005,Jill,Hawkins,Linz,Austria,Louisiana Harry,Family,PG-13,0.99,2,Jon,Stephens
1614,2314,1,4.99,2005-06-18,June     ,6,2,2005,Erin,Dunn,Ljubertsy,Russian Federation,Intolerable Intentions,Documentary,PG-13,4.99,1,Mike,Hillyer
1615,2465,7,2.99,2005-06-18,June     ,6,2,2005,Erin,Dunn,Ljubertsy,Russian Federation,Spiking Element,Classics,G,2.99,2,Mike,Hillyer
1616,2873,5,2.99,2005-06-20,June     ,6,2,2005,Erin,Dunn,Ljubertsy,Russian Federation,Ridgemont Submarine,New,PG-13,0.99,2,Mike,Hillyer
1617,1856,2,2.99,2005-06-17,June     ,6,2,2005,Geraldine,Perkins,Tel Aviv-Jaffa,Israel,Patton Interview,Horror,PG,2.99,2,Jon,Stephens
1618,3075,8,3.99,2005-06-20,June     ,6,2,2005,Geraldine,Perkins,Tel Aviv-Jaffa,Israel,Vision Torque,Foreign,PG-13,0.99,1,Jon,Stephens
1619,1339,3,4.99,2005-06-15,June     ,6,2,2005,Lauren,Hudson,Le Mans,France,Brannigan Sunrise,New,PG,4.99,2,Mike,Hillyer
1620,2366,5,0.99,2005-06-18,June     ,6,2,2005,Lauren,Hudson,Le Mans,France,Feud Frogmen,Family,R,0.99,2,Jon,Stephens
1621,2547,5,4.99,2005-06-19,June     ,6,2,2005,Lauren,Hudson,Le Mans,France,Yentl Idaho,Horror,R,4.99,1,Jon,Stephens
1622,3040,0,0.99,2005-06-20,June     ,6,2,2005,Lauren,Hudson,Le Mans,France,Masked Bubble,Music,PG-13,0.99,2,Mike,Hillyer
1623,3180,0,0.99,2005-06-20,June     ,6,2,2005,Lauren,Hudson,Le Mans,France,Swarm Gold,Horror,PG-13,0.99,2,Mike,Hillyer
1624,1265,4,4.99,2005-06-15,June     ,6,2,2005,Cathy,Spencer,Kakamigahara,Japan,Deep Crusade,Documentary,PG-13,4.99,1,Mike,Hillyer
1625,2000,5,2.99,2005-06-17,June     ,6,2,2005,Cathy,Spencer,Kakamigahara,Japan,Bill Others,Documentary,PG,2.99,1,Mike,Hillyer
1626,2110,8,7.99,2005-06-17,June     ,6,2,2005,Cathy,Spencer,Kakamigahara,Japan,Shawshank Bubble,Travel,PG,4.99,2,Jon,Stephens
1627,2536,8,5.99,2005-06-19,June     ,6,2,2005,Cathy,Spencer,Kakamigahara,Japan,Unbreakable Karate,New,G,0.99,1,Mike,Hillyer
1628,2994,8,6.99,2005-06-20,June     ,6,2,2005,Cathy,Spencer,Kakamigahara,Japan,English Bulworth,Sci-Fi,PG-13,0.99,1,Mike,Hillyer
1629,3179,5,0.99,2005-06-20,June     ,6,2,2005,Cathy,Spencer,Kakamigahara,Japan,Jedi Beneath,Family,PG,0.99,1,Jon,Stephens
1630,1713,1,4.99,2005-06-16,June     ,6,2,2005,Joann,Gardner,Tarsus,Turkey,Matrix Snowman,Foreign,PG-13,4.99,1,Mike,Hillyer
1631,2589,2,2.99,2005-06-19,June     ,6,2,2005,Joann,Gardner,Tarsus,Turkey,Baked Cleopatra,Family,G,2.99,2,Jon,Stephens
1632,3082,7,8.99,2005-06-20,June     ,6,2,2005,Joann,Gardner,Tarsus,Turkey,West Lion,Drama,G,4.99,1,Mike,Hillyer
1633,2013,6,3.99,2005-06-17,June     ,6,2,2005,Lorraine,Stephens,Hami,China,Reap Unfaithful,Horror,PG-13,2.99,2,Mike,Hillyer
1634,3195,0,2.99,2005-06-21,June     ,6,2,2005,Lorraine,Stephens,Hami,China,License Weekend,Sci-Fi,NC-17,2.99,1,Jon,Stephens
1635,1412,2,2.99,2005-06-15,June     ,6,2,2005,Lynn,Payne,Lilongwe,Malawi,Uncut Suicides,Music,PG-13,2.99,1,Jon,Stephens
1636,2211,3,3.99,2005-06-18,June     ,6,2,2005,Lynn,Payne,Lilongwe,Malawi,Tomorrow Hustler,Classics,R,2.99,1,Mike,Hillyer
1637,2874,8,5.99,2005-06-20,June     ,6,2,2005,Lynn,Payne,Lilongwe,Malawi,Bingo Talented,Sci-Fi,PG-13,2.99,2,Jon,Stephens
1638,3085,1,0.99,2005-06-20,June     ,6,2,2005,Lynn,Payne,Lilongwe,Malawi,Valley Packer,Comedy,G,0.99,1,Jon,Stephens
1639,1416,7,3.99,2005-06-15,June     ,6,2,2005,Sally,Pierce,Chandrapur,India,Spy Mile,Games,PG-13,2.99,2,Jon,Stephens
1640,1509,7,5.99,2005-06-15,June     ,6,2,2005,Sally,Pierce,Chandrapur,India,Chicken Hellfighters,Documentary,PG,0.99,1,Jon,Stephens
1641,2381,3,5.99,2005-06-18,June     ,6,2,2005,Sally,Pierce,Chandrapur,India,Fool Mockingbird,Action,PG,4.99,1,Mike,Hillyer
1642,1222,2,4.99,2005-06-15,June     ,6,2,2005,Regina,Berry,Jinchang,China,Name Detective,Games,PG-13,4.99,2,Mike,Hillyer
1643,2023,5,4.99,2005-06-17,June     ,6,2,2005,Erica,Matthews,Pingxiang,China,Coneheads Smoochy,Drama,NC-17,4.99,2,Mike,Hillyer
1644,3261,3,2.99,2005-06-21,June     ,6,2,2005,Erica,Matthews,Pingxiang,China,Hunting Musketeers,Family,NC-17,2.99,1,Jon,Stephens
1645,2117,5,0.99,2005-06-17,June     ,6,2,2005,Beatrice,Arnold,Udaipur,India,Academy Dinosaur,Documentary,PG,0.99,1,Jon,Stephens
1646,2413,8,8.99,2005-06-18,June     ,6,2,2005,Beatrice,Arnold,Udaipur,India,Harry Idaho,Drama,PG-13,4.99,1,Jon,Stephens
1647,1676,4,0.99,2005-06-16,June     ,6,2,2005,Dolores,Wagner,Ipoh,Malaysia,Dancing Fever,Documentary,G,0.99,2,Mike,Hillyer
1648,2004,6,4.99,2005-06-17,June     ,6,2,2005,Dolores,Wagner,Ipoh,Malaysia,Expendable Stallion,Documentary,PG,0.99,2,Jon,Stephens
1649,2199,5,5.99,2005-06-18,June     ,6,2,2005,Dolores,Wagner,Ipoh,Malaysia,Amelie Hellfighters,Music,R,4.99,1,Jon,Stephens
1650,2497,7,4.99,2005-06-18,June     ,6,2,2005,Dolores,Wagner,Ipoh,Malaysia,Labyrinth League,Children,PG-13,2.99,2,Mike,Hillyer
1651,2599,7,5.99,2005-06-19,June     ,6,2,2005,Dolores,Wagner,Ipoh,Malaysia,Brotherhood Blanket,Documentary,R,0.99,2,Mike,Hillyer
1652,2788,1,2.99,2005-06-19,June     ,6,2,2005,Dolores,Wagner,Ipoh,Malaysia,Fish Opus,Sci-Fi,R,2.99,2,Mike,Hillyer
1653,3338,9,6.99,2005-06-21,June     ,6,2,2005,Dolores,Wagner,Ipoh,Malaysia,Impossible Prejudice,Foreign,NC-17,4.99,1,Jon,Stephens
